date,district,headline,source,url,year
2024-03-05,Madras,IFS officer’s sexual assault case: Madras HC directs TN police to file FIR - The News Minute,The News Minute,https://news.google.com/rss/articles/CBMiswFBVV95cUxPZm9ndHdqbDFHaTNDME1uRENFSFk4LUZMYU80OXJzQ2lBRmtEa0lGT0lXTHA5QXRHRUtFejdZMTVkRFp1S0FLLWhYcVJ4WEd6Z2pQMWlSazF0V1ZCN21xemtTa05OWWFENE5VVWlZR1lTbFZ1Q09PR202Yy1EbGxGb29wRFVUaDYydmJEMnhfUW1KTUdFNlRHX0pSd1ZRRGEzbVlQY19jLXJOUWxuZ0JTRVZ5d9IBwAFBVV95cUxOSjhsNlN6YV81ME5XejZ2SGVJNXRNZTdiRHE2cnhNa25neDRWR2pQanYtSFJtZ002OVBiV1VUeUtMeWdNUmRic0NaZVFCRERUMktOeGVvMG5Ybk1iMEtqeG02dXcxVmRpRVBTWDZNUmFydjMzLVFralI0Q0ZFcVNLRXhJX0JzTG8wVHZxVVp2NVprQkNvVFBaNEs1bXNZQUdMWjZYSnVWSzhJb2lFMkNDc1ZVQnVLWkRWRTNUU1RLaUk?oc=5,2024
2024-12-31,Times,"Rape case FIR may have leaked due to ‘technical glitches’, says NIC - The Times of India",The Times of India,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNY3lFNjBDYmdaWXNwc0s3Unh1VlRDQVE4eWh1c3JRd1U1ZEF6MmpfWWNsTUpvUnJjVHcxNGhQUmNaMXhBXzEtcEF1bzl2QjZldzZOTTliRFQ5aGIzdmtvbnk5VExrV1pabm1odDltSjEzTmxjak5GOC15OUE1aUhLd0NaQ2Y1V3Z4MkV4cm9QZW0xTVZ3Q2dxdVFlMmFzUUUxRENVRmpscDFiZGRVSzFMcXdrUFVDREtoSFNUckJQMjlrQVNXNTNrXzZhcmdGV09UMzJ5QVJR0gHbAUFVX3lxTE1qd2pKZ1EwSmhrS2hyYjNjZHFwOTZvUzRYeFl2Y3Q0eG5BbktOQXY3bloyRUlHU0k0LTVDaTJkeVFtMWRtdTJxeHMwVFlyd2NRbXkzRE1DMWRIX0FzSzJ2RUtDaUgxbi1VTnpyd2R0dkpVMXpfbE9JQVZBZnRFMW50eDRkSjVCbjJUdjBhNWRhY0FyODVHZ1pvTTlwelJFWGphbUJhQm81U2FwWWZnUVktM2poajhCWHlwalJKRE9lZnNUU2c3VHZrNzZ4OFdjSnVfSF9pbUZjaV91cw?oc=5,2024
2024-11-11,Chennai,"Cybercrimes on rise: TN Police warns public; Chennai, Coimbatore, 2-tier cities vulnerable - DT Next",DT Next,https://news.google.com/rss/articles/CBMixwFBVV95cUxNeDNaSDlmVGh1MEF3LWk1VkdIM2hzbEZ5S0tWSDlYUkhuZS1Jb2NfakczR25XWmRaYi1pcDM4Qi1KZWZsYURwQlBpN1lvR25SRUllMU0zbkVORUt5Yy1ERGd5Nzl3LVVIVEFBSTY1M3VzOEFhb3VfUEpZUGY1a3dTMl9OXzdUaTFDdjF3ZlNjcUZOOFFWY2gxcm5YRUVobnVGVmFHa09TMFZuYlR4TU1GRGNNTG5JQzN2YzhBMnd5cUdRek1BbG4w0gHUAUFVX3lxTE9YQlFOaXhrOHJSLXhXaF9laWxVNEM4NERzaXZFd1V1ZEpZQ0tVdzdxRjZWZm5oN2xuZTdKY1NtSTBXWmt5YUhkeVJxYkFNVEdvb243aVNuNXJYS0UwSjYxeU1sWHUzWnY1bEF6a0JFUGVGZnF5VlVsTHZzcFlVUXAxY1pPVndzaWVKMkd1cWJFWnFWUlJFVUxfLWdkbzR3c04yRWhlUVFXZ3lCWnhqeWhkakVDcDU1SzgybkQ1aElhS0xjVTh5cVItOWxkbXBUTzdObjZj?oc=5,2024
2024-10-28,Youtuber,Youtuber Felix Gerald moves Delhi HC against T.N. Police over illegal detention - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQS3dKRndTd1Y4ZVZ5aTVjUzhEUTJnTDhiS2xvMVg0WHRQZy1EMUJXNnZXc1FZaElYQ0tPRWsyRkM3QmhTQXZrX0pycWU3cWFsdVNuRXhmZ2J3X1pBbjFuQk5jQVFocTZIczVWTjNFSmZMWnpJUE85TGVqczhHbmhOZjZrRGtTOGdWRWhTRHA2azhCOXpuVWN3XzBpMkxqUzdoQXlybktnVk8wR3VneEZ3RVpTRk5jdmoxSlJVMXJqdFhFYmdseWttaDVwcFNWTHZhNHJOeWlKcElSWVZ0bTJxeNIB5wFBVV95cUxQTnQtbDRvd3VKSzlVY0h2YzdXSjZPSUltcVJ0TTlEamtVMldyNTJvMjdzUHBBdnJZYVhyU1psTnN2TndZUU5jcldXejIyMkJBTzZIQzVQek1FZGZwOUs0Y3dQNk9nR1NQVk8yeG1uM1VFQW0wdjlMRUFXLU84b2kyYnVrS2MxZ2NBclhLbVBLYUxFVzUxc2FhQnNwQThGVjltSXFCbHVzRVBYR3dfN2hhSGFCemNiOF91VDVWZE54VjJrVE4ybmotajhWM0NHdDRMMHI2ekpKTm8wTFhJbzBlckMycW5ybE0?oc=5,2024
2024-04-26,Tamil,"Tamil Nadu: Complaint against Kovilpatti West Station police inspector for not booking erring SI, constable - The New Indian Express",The New Indian Express,https://news.google.com/rss/articles/CBMi_AFBVV95cUxPRy12NE05RHZkMW5PaVlPaFhFMXpJNDhqXzBpZXM0VGExZ1BYbDRpTGdUWkd1a0kyb1Q3NlNpSXU3SlRCcnlQVzJlaW5DTDBFOE52cGp6SjJQUU84bEFTcUpITlN4UGp6ZTRlNlFMd3JDOV9lamFqSk5KR0pYT2xrZEwxalVXXzFqUk5hbWpCemMwTVpma091QTUyeGNnclB6bkZIbnV2MG50aDZ1U2NvWGxnVWFCWmR1eVRqSlJLOFFrcWVENGxweG9lbktqZ2dVOXc5dDFjczRtWU5vSnhTSXNfZDYtNjNjOWkybXZyUFd3TV9NNUpsVVE0MGrSAYoCQVVfeXFMUDVZUXl5cFE3RHlwc3NxZWl4MkY5Mkt2VTFiRFhUYkVRLW45LTdPTGdFbndSZWRFbjhlZnFxbGFKNk12U1JFTnR5Sm1VRFlDdjE0dFN6aFJNV2lNZWdYNnF0eG9EbWJfUUxpZzBFRkk2aGpvaUhOekxuNjMzMjkyUHRYQTNEMmM1dnR6eGRSYmlSc1MxUlVkbEM3Y1NDODdQLUR4STBjRG4xYnduZTRLUGFEZUo2WGlMYy1WV3ZKMlJxN280Qi1Nc0pLTFVWcFZmLXI4YzVLR1FqaEJnZ3ZwalJJMU1iRmdQNDdMRnlLRW1nanE4WEREZnJtOExhMW9adnIwVE82SnlpOUE?oc=5,2024
2024-05-05,Tamil,"Tamil Nadu Police data hacked, for sale on dark web - The Times of India",The Times of India,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQd3JzTFpnMTJYQTVuQW9JbmFNSUQ5VTAxVGd1ZGlGUDBhaExRcWJoT2w5NkZ0NE5oUGgweVhZeU1TU1oxb0ltd0tSZE80NHlTa1h1TW1uN0FSeUxNOXNkbVg5em9YdzlTc0RjQWIzWWZfZTJRUUNYUVl2OElkQW9NV0hTc0xEVXZCTU1RcU9JZU1IM1J5UnhHUWstQXNRSjFsYkgxdmNxR1BuVnRPbm9QWl85c25MYzhWMmFKU3F6UmcwbHfSAcgBQVVfeXFMTmxQUk9sWU8xaXFlVFBKRmpwdElHS3BrcjJINTQwdGx0RndCT0NyZlhUSEM3bjEtMHF4c2R5UTV0MlFOVC14QVM4ekNFdzdQNEVkZnFIRXJ6SWVtbGozWEt6emJfM2ZnWTFMVGM1d1dEYmk4emk2VGZ1VU9LQ0tnbC1na1hBeHdoRlFPZ2NlaGlCWkVfN25fRDRleExmT25IT0RfS3hZcWtoNFRwdzhKNEVaVjdCUGlpODlYa0ZTU0lXTTBmcTNMV2o?oc=5,2024
2024-12-27,Chennai,Anna University sexual assault FIR 'leak': What went wrong with Chennai police - The News Minute,The News Minute,https://news.google.com/rss/articles/CBMitwFBVV95cUxPc3lNVEpkcExTeDRrSXc1XzFXaEFXT0pxWjFwUWRHZWg2QWpvbzRGa2IyWTZfZldSMHRFYWp3T0dBTEdkZ1JqeFlvUFdySEp0MTlPbUE0UW4wSUtrQXZWbWhIT2dSVTItblo4d3VITWVfSnROeWtoaFhlOXpzenJSUkNaYUVKal9CTWR1Q0hpMUtrMFVwMDl0aFZpdUEyNkZrdzZCeVNxSW0xZTFFbUlQMjliNGZyVDDSAcQBQVVfeXFMT0xHUUlyalMtYUlNd2lUVkNqQTE1VVNIYXlnQXQ1eTFrRkVzZjBYZ1huUHEwMDhmRVZEa0hIY1NaZmUzZGh3My04YkZhbzBXWERWZDZZSXZ1N1Z4NWh3NXhhUzlMY2k0LWltallFNmtfdkZvWjJwRk9hN1BnWThCNE1EVmN2VElLWWxMcW5pbUR6cVljajN4RVg2Sl9GWF9GMUE2d0Q1UjdUcENNd0dpQkgwYW5JQ3RNZG04b1paYnNtMmdyWQ?oc=5,2024
2024-10-17,Foundation:,"Isha Foundation: Tamil Nadu police files status report in Supreme Court, gives details of cases registered in 15 years - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi-wFBVV95cUxPUjh1aUZPeXJFeW11YXdTV1BlcnF3MDZXeGxFX2tPRThTTkxOSjdrYlFwTUJ5RHEwdC1DMXViTW9IZzlRdmo0YWJWZUhueFZzWGFQUXdxejVseU8walpTSDBWaElsSUc3QVM0MzhmZ3Zhd1dTeF8zNnNXWXBkZDY3MkpCbkpzODFNMWlrU1NfUWdTR3lLQ1NoR0d6c3VIY0ZROXpkUW1tS2RLaEpWS3JybTYtZDN4dFJ1XzREMW5BNnl1YmNYN3BHa2ZwZjVldDNSWmZOekoya1RBejdCbGZzM2otRVdmd1lpd01yLWFSUkhjWjBDRm5zeWd4b9IBggJBVV95cUxOb1FiNFJsbnJEUm9JV04xQmNmQXBIVy0wdEJtSEtxRzZ1TVhGZFg0cHdqN0xZaEZtN3BsZGJOVmR0bVRlc2lCbVJ6Z3A2b3BSakNkTlRhSkxPQktRZEpNMFpSUUc0bEM4QzV1ZUZTaE1nUHc2MEoxMW5OVlM5X2tXVlhSeE9ZVDk2SkoxalZDUHUycVhZM0xJNVllRVRnMEJaNjBwTFg5VktDQWhtZnotck03N0prVEhGVUpBXzJqM040R0FBaTdRYWFmUFRFVnk5MHp3a1g2TjZYZkxtajFhN2lTSnN6QVJlRnVLY3doendlUW90MGpKWkFSNlJKSVpXSFE?oc=5,2024
2024-03-20,BJP’s,FIR filed against BJP’s Shobha Karandlaje in Tamil Nadu for promoting enmity - The News Minute,The News Minute,https://news.google.com/rss/articles/CBMirwFBVV95cUxOTkN5T3RkUHJfY1d4LVI3VWhoY01rZmNGTVBUUDVxNkpwaWh3ZEpmVkxnQW1OLUFhT1loRjFPUno3cGVYWnVFQ0FwcmZ6ZThDTHFxblEzV3dXd1o5eXJfM1RCOHZaTXlpbmtnVF9BLXp5ZHJQMG1tOUhzVUE4elhzRUtWYVRvYkVvTzNBRGVJRkVtNWpseTVvSU9uc0R0dzN4bnoxOU1EV1lJTzhDYXlF0gG8AUFVX3lxTE9zR1FIa2d3SlIwblRaN081RWhaUHNLOXVvT0ZNcHdXNnlVYUNabDVQYl9PM3otM2h0djNoejYwTjU2NDBBdmhlT20tZXk4dmgwOV9aQjdBOXJzWmh6SllYS2N0X3dCRmhsWHJWTFRFSVJDWVRIMGMtSHZTMkUtYWE1SVpma1NCSnc3N2dLNmxHbjlrblZvQ2UyLW5oakNXUFMwdDFIblRvTWZ3MmV0bG5URWFFeFZ3NzVqcHVw?oc=5,2024
2024-12-26,University,"Anna University rape case FIR with survivor's details leaked, NCW demands strict action - The New Indian Express",The New Indian Express,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQcmhMd296YkRwZ24yQmprT3VncFoxU1BJbHZROXNoN3J3Y0ZZN2hwaVJibXJFcGJBZDVQWUd6TXVoZjNyT2hfSWEtMVk1T2hxODIxd1RramcyY3p3alY3Nk1OUnpfRFoyNUswNGNUYlN2cGFmNUs0VGFvbjdlX2prbU92c1hvcmhqdjFiV2xESDMzUzBnZTJTbGttWXpoQzBnX3Bza1QxTFVNdmh5X053bFRHU0l0LTJGamdnVnFnUDNLeGg2dDdZdUNGbEJTdWp1Ul84VWhKQW9QOVdmaEHSAesBQVVfeXFMTVpDSC1QaHhRTXhoaFN2ZFdiMlNaRWJOamFnY2xEUHEwNmo0c09VZlItT0xULWR5SThzcHM0anVHWlRTek1vN3FiSEVzeGlVSzFPWDBiS0hmM3EtXzZGRmFOTm02d1hySWxzcjJaWWF4WUFUU01pOWNBcmxsQTluLUxfUlZlSjdDeWFWYVR6TTdDOUpHcE1nWDdiUU5kZUQxUlZkRFUtVGRMRkNiUGZQelBlRThVM0pMTl9sUnZTMlF0M2N1TnFYQ19KR1h6WkJGYkRNZFlJb3RPbGNHZnV2ZWptUVROYXN3dTd3TQ?oc=5,2024
2024-10-02,Chennai,No confidence in Tamil Nadu police: HC sends Chennai child rape case to CBI - The Times of India,The Times of India,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQZm1tSmEwWmFDd2tpcjJBMkxPUlFKY3pRc2RvQXhTVGRzWUNDRGpIN1d6ZGZnaF9pN0Y1V0RtOUxodlhCd091eEo2Sl9WVHdWNkNhRFdEa0pzTjRadjVkWTF5U2VJTEVPMTZQbldDUjBHVHZpOEVKRnNleGdMNEFOaFBZSDVaQ3FnU1hVOGlKY3d0ODVuaF9MYlBNcThrMlV5NWN4ZUZmdnAwaUVkc2FvVmVEc2R1dkpmSXAzY1dxNXlFMlQtRURFZkU5T0QzOFB1Z2dvdW0tSjJnOUZtMmxiNTZTTdIB6AFBVV95cUxNQmV4dDRBOS1JcXV5ZG1heGlIVXYxTHhxVXlHSGhLM0NxTmc3dk53dl92dWVnbEpwcVNkMF9aOG1YbDBxT18tY1V2VUcxZVQ3NDhzeFp0LXhtMmhENURVdzRDWE44LUl3dWtlNnhWTUV1eGtNUWZ5T0tMVkJIcl9WZzRGNDdVb0MtZU00YXZMVERxLU41bEhybHpkZFhwQkhtR1lvWHM0ZUlwZ3RkMi1DUlhiVHJwa0MwbjA5OVFmSjNJLTAyejRjak5FS3JqNEhmeEFsRnpKRHA3dEt2d01hcGNHcnN0VEZt?oc=5,2024
2024-08-08,Madras,Madras High Court refuses to restrain TN police from arresting ‘Savukku’ Shankar in multiple cases - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiggJBVV95cUxOWDFfcUI5OVgyeDJQTXJhX3NPdThGZEY4VWpVTmJjdjAwU0QtYWxMX25uWUpTRDNVd3JnOWJ5b0pUSUNIM29ub1pMWlVLSlpiUXdHbkNWNUFCWVR6OXBQeHFUNXdNUWhLWHp3ZnNYX0F2ZDJabjZLczh6LXVKZjZSYk5LVVA0Ykl3QjVNbEFWZVFfUnkwUW0tNEdRcE85MGNzSVVkNTN6d1FvcGdSVmxSNy0xU3BBQm13SHFRbVZuT2xWWjJxMWhqZEVoYUp6TG9vc3lkUXA5ZEJtOU83ZG1Pa1lvQXhFSWhJcFI1dlhBeGU3Wnc2TW9nRmRXT2VFSzMzRGfSAYgCQVVfeXFMT1VDbllwb1Q3c2pndWJBTXpTT1ZuMzhUTUpITzRLNkpaU1pDR1ByOUVDbjFlWnFQODMxQTBmbUtxUnhfMTI5NjVoT0U0cS1FamtuNG5oZjVRY25fWWhOZlN0VmtkLXVJOXdxQlI4eVNEVzU2N241QWFzdzY0TWtyZkpLQVFfVmZVaGpEVFRJSzAyR0lRa01XdXJhZG5pWGJZRERwZUFOaXoyLTVpLTVRa3ZPcjZKVGRLNlF4MGhhSkJvd09RTy1YTjBoellRQ3RmWXctMnJxVk16eUctdGRSTG5CVEs0T1ZTa0ZSVDkyTW1yNDdScW4tcDBMYUdUQkRqS1RGdGtUQ1Bh?oc=5,2024
2024-08-17,Sexual,"Sexual harassment: After years of inaction, TN police file FIR against IFS officer - The News Minute",The News Minute,https://news.google.com/rss/articles/CBMivgFBVV95cUxPU0ptWDlNZnB1Wk5PWi0xWmVKZXFrcU1KZlNiR1RTYnVJSm15Vkh1X19Fa0lua05sWlVsaGN1dFhRQ1lZSGNOakkwaUlmV1QxSTlTbDY4bHhWeHBHaUxBVnBKVnJhY2MzSVlnWlktSUZ4MDBTUEJzM21xaS1odXhzWUItOFJWT19BQTh0SVEwV2IxYlZkMHBDYnVpeC1YN3lxNmNralVybnpTTExqWXlyUWhwcU54NDNKRENSSjhR0gHLAUFVX3lxTE1CRXRFTjBMbGtndzJIZTFjalN1c1k4eHRNQ2hKV1VWR3Nwa1RULW1maXlseTdfWU05ajVLOFZJMmQ3VExPaVhjZHZXM0dYTGtGWkR6enJMRzU2REMtX0hNMzBOcDdROF9vLUpJSDktV003ck1yOTItMWwyUGRoWVpaalhOeWE2VTEwVi0wME5SQW82TXlZdk5qVU1Cc09SS0djbllMQUhXYXJ1aHNmMHctVV83YS1CTmhVVEs3SW04X0RYSVNQRjBHT1Zv?oc=5,2024
2024-09-20,Tirupati,Tirupati laddu row: Madras HC lawyer files police complaint in T.N. against former Andhra Pradesh CM Jagan Mohan Reddy - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMikwJBVV95cUxPc1Y5amE5S3pDTXJZSndhZlRFMGFpT3NJR2pVWnFxQmExSUs4bTViNkNTMWYyemtVYnljcGVGMEpoby1Dd1hmRWx2REh2WENnb3lkazJMVy1JRmFwQXhpd29iVmtVNnR3UHB3U1RJU2w3QVFZcGNzVVVEUV9iSjFSZF9qb2dyLXVfbDFSamJEOGJnZFpZMHVsNjBmUVYtMEdJUE54M3R1UGNaU25wQldJNG9MT2ZPa3NYcHJLS1ZyMG1mWWlNWUJuUkZrZlFTZHJHam9ENlQ2SktlWS15cFRWRlIwNUZSVURjeDgtVHM3RWVZRmRFUmxoOEh6M29pMGlZOEhuN0t5ZF9vYmJOWWNnbDVTWdIBmgJBVV95cUxQMGF6SVBmMEVodjRhd2JrV2cySEpCYllUOFJfS0VWYWdfaHc4bUZCZWlyNHZpclBCenVmcXhFLTZNc3dxWnRMdV9MeU5oT1pzRFV1UXNtdnNMVzZFd3BFbmMwc0dDU0MxRUgtME5TM052U242RUxYcXZvd1RtTlhkRFhGSlN3SVN4N0JlUXVtSjZ6dWFNQjRLc19TYXZfOVpkWVBocTBCVnNmUFNVdXB0cEZCOWU4ZlRsdnpad29nQUYwY2tFb2lFR21qMFBXRmRvN2JneFo2dVZxQ2NySDA5SlV3Z2luQ3I0RDRVZzFrVEdFa2c1NVhHQ0pHVlc3djN5dFgtMC04TkZjRnZaYTQ5YlMwYkQ2SVNkOWc?oc=5,2024
2024-01-03,Ennore,Ennore gas leak: Protesting residents allege police lodged FIR to target them - The News Minute,The News Minute,https://news.google.com/rss/articles/CBMisAFBVV95cUxNeUV5TlBfNVlWMV9KTEVsYVdQckZDUXZWdDFLNGZ0ZXI0WjVzb0l4ZXZEbjE1VC1ZMGxuVjBNTlRVWGVnNXlpXzh5TnRxN2oyelUwVE1xV2ZUT3IyS25Bazd2Nm5iRWJkT3hUbmtQZ1VPT2JobGpLdXk2b3VCSnFxaGxQUmlLREZERkNXVVdBNXphQUNfejNGY1RoeTR0cG1NN3JyUDNvN21HS3pxTk9SZ9IBvgFBVV95cUxQZ0k1RWwxbE9oWnpGb1l4RHdQbTVyM05TZE9renphU24zdjQtalQ5TGlRZ3M2U3k2bGE1N0VVbTNtbUw3SUJXTzJOMFNtRmx5WGN4VjB1ejBRRURyeHFWVm84SmhMcDN0X0RmaDlla1kwMjNMY2RQb0hzWFVjM205LTBFbEY4ZEVVN0hIVDJrbERTeXlweHBOMkhXS0lGQWVzV0dicGFzRC1vbG5JLTk3bGtxWlpLRHhyZGc5SnFn?oc=5,2024
2024-03-14,Delhi,Delhi Police register FIR against TN minister for speech against PM Modi - The News Minute,The News Minute,https://news.google.com/rss/articles/CBMiswFBVV95cUxNRFp1RkpmcU14MmpEV0htUnBZaUthYjB4VU90eHAyMlhvMHYxcXVDSy1fRmtPRmw2aXZFdkNwSHBmYV81Qlk1X2ladnpoWnAtRGRhTVJwWThNRmRTM1BHc09uZzVmcnlhTTdsTTZxR3lSUmJnaWpKRHU5bFV2cDQ4WjdsMko0a19PdFBNQmc1cFlaa05TVzVaVERacURoRmxkV3JvakVxOTRTaDl1UHVQSzluONIBwAFBVV95cUxNeU5PMXQ4cDhNbXNIbWM4Sm51SkZFM2RlUDFTbTJDRGEwYmNLWWxsZ3B5V1J1OHVwMzU1R0k0ZllVUXFVckNmTlNZaUVBX05NR0RJVnMtT0U0OUlOOW8tVUFyLW1acFNuR3AxbU1VMnREQnA1dU51T3k4MjFfQmk2YkdsMnhFa0lIbVhDWW1KcnhraE50VTg1RXp5XzJfcVFlS1YySW5NZk5FSTlPR05nbG5YTUpNeUNwZ0QzRlQzSmk?oc=5,2024
2024-03-18,Chennai,Chennai cyber scam victim asked to pay for legal proceedings by another scammer - The News Minute,The News Minute,https://news.google.com/rss/articles/CBMivAFBVV95cUxQVmxpaHFkN044WW9JMXVaaG9BSF9LaEN5LWtXSnFDZW0tb2tCRWpiVlgxb25PNXZYMnJtaFdhcDhXZ052R0QxSzhHSl9pV3JQeElTQnRPeFNlQk1ydzJoaXRUM2s2S3B2VTNNTTM5bkNjUnNYYk1fc1NyZWNOdkVRdzFSMC1XUmQzU1E0ZExYaWRDdlppUjRrdkltdGlINl9NOENaaHRQS0FqSU5XX0tLN1l4V1ZKc3RGWjkwU9IBygFBVV95cUxOOGtheGxRckE2WGg4RXkxRElIQU5qR2ZQbWNxci03aGF5OU10czRKY2s5cVpqaXRfb0Y0OVBsVzVVR3ZVSFZIUUpucV9vX1JwUVdfNDVCZi1QMWJXMC1JV0h3WFZfSjV0cDRiTzBlWGtrZTFBbW5idW9ieUs3QjJ0c0tTbHBnS3lKSGNqLUdyTTU2VUxNVTNWMDRoVmJqSW1fWXF2QkRlYXVFa3R5OThWZTktS1ZsTVlsTHprTDl4M1FxWTI1NjkyV2VR?oc=5,2024
2024-09-19,Chennai,"Woman’s body stuffed in suitcase, man arrested for murder in Chennai - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi5AFBVV95cUxORFRiU3YybHdGdWdoT0dBY0hPWXVxN29hYTdHd1BCdWNTdUxMVUtJSjJLY1pkWm1EU01NR3R3UU5zcnNmdTVMTVhtcVZMQlZrVGtOa2VuYnhMN2prSTFaTWlleU1hRDNUbTltNm1mWFBCNDJEQ2QybjZ1ZWZsalRIVTBEM1dNWXBtY3VHTURHSGpwNElBN3ZZb2h4TTRoZWlNQnBPTWpMVnpwdXZmU2VFM05nXzhha1VCdng5TUlDcmZvZlQxOHdVUkpvQVlTeXdnUmRSWmxBMElYUnRocHhQZ000NkvSAesBQVVfeXFMT2t3c3pNVkcweVd3MXFuSkRsMGh0eENVdlk4cXhDUi1hT3pHcjBqb2RMOFlXdWo0UzhZLUJoOGZNZTNyNjJHdUFTRkktM1BIMzZOa1hTN1J0LUI3bWtfQ2JMYTQ0aEVCVS1ya3k3N1ZPU0hYeTNrLXBLb2NXNW9rRThUTi1lazMxZDVYMVd3VV9rTlRoeThSZmtjQUVhcmF5WXVBN1Nsek1aMmZNSzZnWWtOMDBZR1ZlSlRGbUZFYjUtRDNDWXloa2RVWEFGaUtDVnhVUWExNk1sekh0dDJHa2Z6LW9WUmhfeGJOdw?oc=5,2024
2024-07-06,Chennai,India: Police arrest 8 for politician's murder in Chennai - dw.com,dw.com,https://news.google.com/rss/articles/CBMikgFBVV95cUxOa2MyZnVwVUwtbU5rWmhxTXFpZnF3dW1tZ2tqQ3BlVkN3d0NYYWJoRnNOUUdnc0xBTkxrWHk0SnhramR2SG9feWRfdzZxcGJzSVV0cnE0eHcxLVUtb0RpdmpMeDVCbndhdVVlMGZHOFpjMXBpT0plOTBzNm9kdnZvM1hMQlU2QWoxZEtURF9QOXBrZ9IBkgFBVV95cUxOM08yVG1yTzFfekU5NWt2X1NkekJLR3EyX0tvcnUyY0dwOW1rRks3Z1FjOHlaVWJzRW1RSTRJTU9HOGdrZEJRZkdfcjlWNFR6eHpwbGdTaGZWRWdGSi1yTFI3N21faDNwdDB0dHlmQmc0dmJmMlV3T1ZRLXFTeWlvTDRQMW1NMDJSMlA4UkpsTXAyQQ?oc=5,2024
2024-06-18,Chennai,Madras High Court grants conditional bail to Chennai temple priest in rape case - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQZHIxVVg4cUIxbGM5Y01MSlFBcWMwTHVycHlxY0N5NkxsV0dkVmRhLXRObUxvc0VOR2pRd2o5UWx4UWNhUGVzVFFaUU02dzF5YWNKTnZPVm9penJJeld5VFF6al9TX2NMOFM3YVlaZks5b0FfMDNPb05MbGZxLWdBQ3NrX2lBV3k1SVNYb0dlNWt5WFJWVlpGV0RZelVIZGpTUTduYVdQUjNWT2xxbEtaLXFxOWpNanRxUWhLc2FBSVhKSzJ4dXBUNkhFOXVpUTBqajVkUXNfMEhVZ1ZrajNyVndPONIB6gFBVV95cUxOX3VMQ1N0M25lRmwzR24yR01NUlhjMkROd1dzUHhZaEp5VW50QWdnOGo5aWRMRFFvYnZWN3FGUGRYQjFyMHdKQzFOX2YtRnk0UzlwTjhSd2gyM1loOGtyaXNLUnl0V1ZHY1B5NHJlV0w5ZElWTnhRWkV4amJpOVRxQkE3c0pyS3AycHFFdGVweEJ0U3hiRmQ0Q0JuTWluSl9fdGlKMGQwaEtiSUZmTFRiSUZUSFVJcl8zQUxTZUFPQ2lxQ3hCSHpOcHBlVTFxd2J2Y3VkYkFBSmtOclEwWlVLaHpVZk1MN0dwRkE?oc=5,2024
2024-11-13,Chennai,Anna Nagar POCSO case | Supreme Court stays order for CBI probe into sexual assault of minor in Chennai - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMigAJBVV95cUxQMTR5TENqSFZaSjFVcmxGUm1UMjZlTzNWU0pzblE0YmxsR1ZSelFDMEpGbXoteFFoN19XQUF6MkFwUzVBMXk3SFN3ZE16VDJpcVdaY0lNV0VUWllRSmVBaWhCTWZZQnFXcTVYRUZFNmVDZV9uenNhVndKb2hHZlN5MkNjVktzb3h5MFl4V0YxNFItTzlscDdPTkxhT3pSdXczLUdoMDRGS2lZNWdQQW1KbkdWdTQ5WkF0OVlXSWhZQzduZmk3b29tZFM4OUVLVFlZTG5ia0FkZk9PUmN4UGg5THhPQ3NIRFFnU0RnQXc3bkN1QlRZdjJiNHAyUGRNT3hY0gGHAkFVX3lxTE9jTVFJUFNpdlliSG5yUDRNS3hhT0JKLW1DYXh1M3ZvR3ZXY3dTT2JaaGZlSE53blF1dkNlcjJIUmdreTllcDdLbkY4R2gyZzBmLWZBY01PcmFKX1d3bGxNN2VCR1lRa0J4d1dzMW5DZnNZdEZJVE9naERDMnNUcVYxLWdERzFUaVhUVTIxLUJJd0p0R2tBMU9xS05LWWRvOUJKMURTeURvYjltazF1d1BacjVGMzRJZ0otcGtVRS1KQ29NN2pnVkRDejNnck1sYWRvNVhrYVhVMUxqRjg4cG45WkZDTFZCN05sMXBTNWFxTnkwdmNQY1o1RTl1LVY3MnczLUpoRDNZ?oc=5,2024
